date_time,check1.5,flag_tot,flag1.3,flag1.5,flag1.6,flag1.7,flag2.1,flag2.3,flag2.6,flag4.1,flag4.2,flag5.1,flag6.1,humid_rel_max,humid_rel_min,rad_solar_max,rad_solar_sd,rad_uv_max,rad_uv_sd,rad_uv_tot,rain_tot,temp_air_max,temp_air_min,temp_ground_avg,temp_ground_min,wind_dir,wind_dir_sd,wind_speed,wind_speed_max
"2019-03-29",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.1,61.24,749.5,140.7,33.71,7.745,0.505,0,27.29,21.13,24.3,21.05,183,38.05,0.895,4.85
"2019-03-30",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.6,60.85,1177,307.8,52.19,14.69,0.938,0,30.21,19.9,24.69,19.93,118.4,72.55,1.011,4.85
"2019-03-31",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.9,61.6,1168,319,51.58,15.17,0.917,0,30.34,20,25.33,19.51,32.93,26,0.971,5.9
"2019-04-01",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,47.56,889,335.9,43.05,15.87,0.98,4.064,34.02,18.37,25.07,17.95,331.3,84.9,1.701,6.725
"2019-04-02",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,91.1,313.1,69.07,19.7,4.446,0.274,15.49,22.17,18.68,20.16,18.84,194.5,41.53,1.383,5.825
"2019-04-03",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,73.27,1226,183.2,53.41,9.86,0.529,5.334,26.38,18.99,22.23,19.2,202.2,76.11,0.679,3.725
"2019-04-04",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.4,59.39,1070,314.3,46.91,14.9,0.959,0,30.68,21.22,25.5,21.14,358.8,30.33,2.019,6.95
"2019-04-05",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.1,83.2,799.2,117.9,32.9,6.564,0.391,2.032,24.23,18.78,22.1,18.75,193,56.58,1.308,5.225
"2019-04-06",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.3,64.52,1213,257.3,54.22,12.88,0.77,0,26.93,17.53,21.41,17.52,197,38.22,1.148,6.275
"2019-04-07",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.7,58.46,1186,298.7,50.56,14.19,0.91,0,28.73,17.3,22.95,17.17,137.3,55.09,0.646,4.775
"2019-04-08",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,67.89,1070,176.9,45.08,8.64,0.496,0,29.59,18.68,23.55,18.59,9.13,32.83,0.844,5.075
"2019-04-09",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,68.53,1157,242.5,45.28,10.93,0.677,0,29.05,20.79,24.47,20.14,179.8,48.67,0.712,4.4
"2019-04-10",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.8,60.31,1094,317.6,48.94,14.69,0.921,0,28.98,19.31,23.49,19.41,179.9,46.48,1.022,4.55
"2019-04-11",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99,61.98,1067,268.4,46.3,13.12,0.799,0.762,28.32,18.83,22.75,18.79,154.4,48.78,0.7,4.475
"2019-04-12",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.2,74.4,616.2,132.7,30.66,7.447,0.458,0,26.52,19.15,22.17,18.97,200.1,27.98,0.517,2.675
"2019-04-13",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.2,59.22,1127,292.7,48.13,13.65,0.864,0,29.5,17.43,23.89,17.22,36,62.47,0.762,5.075
"2019-04-14",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,52.98,823,307.6,40.21,14.6,0.938,0,31.5,18.18,24.65,17.93,359.4,29.63,1.346,6.95
"2019-04-15",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,58.59,990,280.6,42.43,12.95,0.801,6.858,32.05,19.81,25.1,20.04,177.1,46.31,0.977,5.45
"2019-04-16",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.7,68.94,1172,249.3,49.34,12.05,0.738,1.016,27.95,18.31,22.64,18.43,177.2,45.23,0.86,3.8
"2019-04-17",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,67.32,1154,232.6,49.14,11.38,0.674,0.254,26.33,19.88,22.56,19.69,108.9,52.41,1.003,5.075
"2019-04-18",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99,71.66,1073,216.2,42.85,10.26,0.613,2.794,28.32,19.96,23.51,19.36,21.29,29.25,1.315,5.75
"2019-04-19",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.1,69.53,1006,195.7,39.9,9.17,0.59,0,28.75,20.74,24.29,20.5,1.822,32.99,1.263,5.825
"2019-04-20",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.6,58.88,835,287.9,38.18,13.53,0.852,0,29.27,20.8,24.66,20.6,353.2,40.78,1.63,7.175
"2019-04-21",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.2,58.5,963,278.1,43.66,13.35,0.812,0,29.93,19.53,23.78,19.62,179.1,44.73,1.511,4.925
"2019-04-22",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,85.4,621.4,130,31.89,7.407,0.437,7.62,24.27,18.65,21.5,18.76,201.9,34.39,0.682,4.325
"2019-04-23",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,77.06,1042,153.5,44.98,8.39,0.476,4.572,26.92,18.96,22.12,19.07,187.4,39.72,0.439,3.425
"2019-04-24",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,82.9,1172,178,48.33,9.3,0.509,22.61,27.28,20.2,23.41,20.16,188.8,59.96,0.417,4.1
"2019-04-25",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,66.28,1005,239.9,42.54,11.35,0.707,33.02,30.01,18.51,24.49,18.8,9.33,51.02,1.162,5.075
"2019-04-26",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,69.56,1007,260.9,41.22,11.97,0.724,0,28.2,18.89,22.42,18.97,185.5,45.04,0.719,3.725
"2019-04-27",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.4,56.22,778.1,286.1,37.16,13.57,0.853,0,29.36,17.9,22.93,17.91,191.3,44.36,0.874,3.95
"2019-04-28",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.1,64.26,980,217.6,39.8,10.12,0.599,0,28.3,18.27,22.56,18.12,173.8,45.6,0.704,3.95
"2019-04-29",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,56.04,935,276.5,38.07,12.45,0.783,0,28.86,17,22.56,16.62,2.245,34.42,0.736,6.2
"2019-04-30",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,54.87,778.3,283.6,36.15,12.76,0.802,0,28.99,17.41,22.74,16.45,344.5,32.71,1.436,6.125
"2019-05-01",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,58.6,907,257.5,35.43,11.16,0.694,0,28.34,18.11,22.11,17.6,330.8,67.37,0.824,4.85
"2019-05-02",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,57.58,887,263.7,35.54,11.38,0.698,0,29.38,17.41,23.15,16.88,1.551,37.7,0.852,4.625
"2019-05-03",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,42.63,731.2,270.8,33.51,12.06,0.748,0,31.01,18.53,23.2,17.92,3.795,28.78,1.096,4.85
"2019-05-04",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,66.54,892,238.9,35.54,10.65,0.654,0,28.73,19.84,23.13,17.74,173.6,41.53,1.084,4.7
"2019-05-05",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,57.4,869,254.8,35.74,11.23,0.687,0,30.28,18.01,23.6,17.82,305.4,81.8,0.769,3.95
"2019-05-06",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,56.13,861,252.5,33,11.28,0.684,0,30.17,20.61,24.71,19.67,322.5,90.5,1.245,4.325
"2019-05-07",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,65.52,871,215.7,34.72,9.65,0.571,0,28.86,19.88,24.3,19.37,15.42,36.77,0.848,4.775
"2019-05-08",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,58.24,986,223.1,37.77,10.11,0.58,0,29.04,18.99,23.1,18.91,353.5,35.45,1.502,7.7
"2019-05-09",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,62.46,866,211.8,35.94,9.84,0.607,0,26.27,17.01,21.15,16.97,214.2,70.78,1.258,6.8
"2019-05-10",NA,0,0,NA,0,0,0,0,0,0,0,0,0,95.5,52.93,841,255.4,36.65,11.79,0.717,0,26.35,15.17,19.98,15.12,180.4,40.34,0.886,4.25
"2019-05-11",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.9,49.96,864,252.1,34.42,11.12,0.681,0,28.12,14.02,20.52,13.19,195.9,63.89,0.674,4.55
"2019-05-12",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,54.22,937,241.8,36.75,10.74,0.658,0,26.97,13.43,18.87,12.29,76.19,46.12,0.518,4.325
"2019-05-13",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,45.91,722.1,266.2,30.76,11.1,0.678,0,28.42,11.77,19.74,11.03,348.3,41.97,0.728,4.325
"2019-05-14",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.3,52.92,925,237.8,33,9.64,0.585,0,28.29,16.06,21.03,14.7,330.9,64.49,0.456,3.65
"2019-05-15",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.8,46.24,702.4,257.4,33.51,11.81,0.716,0,28.58,15.08,20.51,14.13,335.4,39.45,1.027,5.75
"2019-05-16",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,53.16,729.2,253.4,33.51,11.73,0.715,0,28.51,14.32,20.43,13.33,344.2,46.49,0.895,4.85
"2019-05-17",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,53.95,810,237.2,31.88,9.92,0.598,0,28.58,14.13,20.49,13.6,359.2,36,0.533,4.475
"2019-05-18",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,56.77,858,231,30.05,8.83,0.52,0,28.78,14.27,20.36,13.41,357.9,27.61,0.644,4.475
"2019-05-19",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,52.94,842,240.2,32.9,9.85,0.584,0,28.96,14.32,20.84,13.52,352.5,29.94,0.778,4.85
"2019-05-20",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,59.93,681.1,248.9,30.05,10.46,0.627,0,28.52,14.98,21.08,13.93,349.2,33.53,1.15,5.9
"2019-05-21",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,63.16,781.7,175.6,27.21,7.288,0.421,0,26.64,16.1,20.48,15.63,187.6,48.99,1.139,6.65
"2019-05-22",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,55.88,798.8,207.4,30.26,8.62,0.529,0,26.47,15.34,19.54,14.63,164.9,54.35,1.028,4.475
"2019-05-23",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,63.54,763.1,208.5,27.82,8.2,0.5,0,28.22,14.6,21.56,14.07,10.45,41.78,0.674,4.325
"2019-05-24",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,60.58,777.3,219.4,28.83,8.78,0.509,0.254,27.64,16.24,21.19,14.93,78.13,52.79,0.67,4.325
"2019-05-25",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.9,44,775.5,232.8,31.68,10.13,0.609,0,27.22,14.05,19.71,13.25,16.11,33.99,0.685,5.225
"2019-05-26",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,46.62,776.8,242.1,31.88,10.38,0.614,0,27.74,12.85,19.27,12.78,359.6,49.56,0.65,4.7
"2019-05-27",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.9,40.99,794.5,246.4,33.1,10.39,0.618,0,28.04,13.02,19.3,12.29,333.3,46.86,0.708,4.55
"2019-05-28",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.3,57.32,817,180.4,33.71,8.02,0.423,0,26.46,14.65,19.28,13.99,216.7,59.3,0.663,3.8
"2019-05-29",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.1,49.54,636.4,231.3,28.63,10.02,0.602,0,25.78,15.22,19.33,14.89,191.3,41.27,1.464,6.125
"2019-05-30",NA,0,0,NA,0,0,0,0,0,0,0,0,0,93.4,54.27,862,224.4,33.51,9.79,0.581,0,25.97,13.77,18.11,13.16,194.4,39.28,1.193,5.225
"2019-05-31",NA,0,0,NA,0,0,0,0,0,0,0,0,0,95.4,43.02,738.8,244.3,32.29,10.81,0.649,0,26.85,13.96,18.37,11.94,192.1,60.72,0.962,4.175
"2019-06-01",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,54.91,929,195.5,35.94,9.1,0.545,1.016,25.92,13.76,18.74,13.58,187.1,50.74,0.975,4.7
"2019-06-02",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,56.02,779.6,234.1,33.71,10.87,0.653,0.254,26.68,14.53,19.26,13.52,158.6,55.71,0.708,4.325
"2019-06-03",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,51.14,778.8,229.9,31.88,10.27,0.611,0,27.1,15.82,19.37,13.93,182.2,43.46,0.907,4.325
"2019-06-04",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,42.99,637.9,234.4,29.55,10.53,0.63,0,28.15,12.34,19.67,11.26,345.8,42.54,0.917,4.925
"2019-06-05",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,37.11,643.2,231.2,28.63,9.7,0.573,0,30.66,15.34,20.62,14.45,336.8,52.11,1.468,6.35
"2019-06-06",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.3,57.6,797.5,212.9,32.49,9.31,0.552,0,27.96,17.13,20.93,16.6,187.5,40.29,1.231,4.475
"2019-06-07",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.7,67.45,737.4,126.8,29.25,6.506,0.379,4.826,22.9,15.26,18.34,14.43,182.4,47.62,0.847,5.075
"2019-06-08",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,55.75,631.6,230.8,28.53,10.21,0.612,1.778,26.26,13.04,19.27,12.29,173.5,41.99,0.893,5.45
"2019-06-09",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.9,48.11,777.1,201.7,33.92,9.65,0.544,1.016,24.23,14.16,18.13,12.82,189.7,62.23,0.783,3.875
"2019-06-10",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.9,40.77,633.1,231.7,28.43,10.13,0.605,0,28.59,12.57,18.61,11.83,331.9,25,1.055,6.2
"2019-06-11",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,62.13,687.2,225.6,29.04,9.96,0.594,0,26.5,15.2,19.53,13.43,117.4,65.75,0.768,4.175
"2019-06-12",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,39.99,611.3,219.5,26.2,9.06,0.538,0,29.56,17.11,21.17,16.26,341.5,37.83,1.285,5.75
"2019-06-13",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.6,65.33,900,168.1,36.16,7.856,0.466,0,21.46,14.02,18.14,13.8,188,44.37,2.012,8.22
"2019-06-14",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.7,54.46,806,205.6,32.49,9.21,0.537,0,23.12,10.58,15.56,9.97,191.4,43.23,0.903,4.1
"2019-06-15",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.1,47.78,637.4,232.7,29.55,10.47,0.625,0,24.88,11.82,17.08,11.47,309,57.99,0.866,4.625
"2019-06-16",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,41.73,634.8,231.8,28.53,10.21,0.608,0,25.98,11.03,16.44,8.54,348.6,35.93,0.857,4.925
"2019-06-17",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,44.58,650.8,230.6,29.75,10.27,0.606,0,27.18,10.28,17.44,9.25,350.6,32.49,1.06,7.175
"2019-06-18",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.5,45.42,618.4,222.8,27.82,9.79,0.577,0,26.81,13.02,18.17,11.31,236.7,66.99,0.659,3.65
"2019-06-19",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.1,55.96,872,202.3,34.52,9.01,0.502,0,24.54,15.09,17.59,13.39,190,40.44,1.159,5.375
"2019-06-20",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,47.13,710.2,228.4,30.87,10.53,0.629,0,26.27,12.92,18.16,12.67,169,56.77,1.078,4.4
"2019-06-21",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,56.81,799.1,216.4,33.3,10,0.588,0.762,27.28,14.97,20.15,14.21,339.2,49.91,0.893,5.525
"2019-06-22",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,55.07,722.4,226.8,31.27,10.37,0.603,0,27.73,16.65,21.36,15.95,349.5,34.32,1.684,5.9
"2019-06-23",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,52.25,601.4,213.6,26.6,9.21,0.543,0,26.82,15.93,20.6,15.61,205.1,72.09,1.009,4.475
"2019-06-24",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.2,40.6,611.8,218.7,27.82,9.7,0.569,0,26.17,13.19,17.8,11.85,193.6,45.3,0.755,4.475
"2019-06-25",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,61.89,751.2,146.8,28.23,6.878,0.369,0,24.81,12.36,17.34,11.14,177.9,49.48,0.919,5.15
"2019-06-26",NA,0,0,NA,0,0,0,0,0,0,0,0,0,96.7,52.64,686.2,215.5,28.43,9.52,0.558,0,25.72,13.87,18.48,11.78,136.7,67.73,0.924,5.075
"2019-06-27",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.8,42.18,680.1,220,28.83,9.82,0.585,0,26.51,12.24,18.74,11.44,347.5,48.77,0.97,5.45
"2019-06-28",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,37.91,613.1,221.7,27.21,9.53,0.563,0,29.01,14.19,19.8,11.75,346.3,35.73,1.563,6.725
"2019-06-29",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,47.11,611.1,222.2,26.8,9.62,0.574,0,27.05,13.02,18.68,11.07,21.76,75.34,0.707,4.55
"2019-06-30",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,27.09,620.9,223.7,27.21,9.64,0.565,0,31.25,9.46,19.43,8.91,355.8,24.13,1.11,6.725
"2019-07-01",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,24.49,618.4,222.9,27.62,9.58,0.556,0,31.1,16.67,22.55,11.29,342.9,46.84,1.958,7.7
"2019-07-02",NA,0,0,NA,0,0,0,0,0,0,0,0,0,90.2,28.64,652.8,234.6,29.65,10.33,0.608,0,26.16,12.08,16.27,8.12,183.2,42.23,0.814,5.525
"2019-07-03",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.9,23.83,629,230.3,26.6,9.47,0.57,0,27.63,9.22,16.48,7.712,213.7,62.89,0.596,4.625
"2019-07-04",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,28.08,621.7,226.4,25.79,9.12,0.537,0,27.86,7.299,17.33,6.116,347.3,24.48,1.011,4.775
"2019-07-05",NA,0,0,NA,0,0,0,0,0,0,0,0,0,88.8,33.45,638.9,216.6,25.69,8.43,0.508,0,25.92,10.2,18.21,7.016,209.8,69.87,1.876,8.68
"2019-07-06",NA,0,0,NA,0,0,0,0,0,0,0,0,0,93.5,43.16,627.3,227.8,28.53,10.12,0.604,0,26.3,13.21,18.8,12.83,296.7,74.72,1.303,5.525
"2019-07-07",NA,0,0,NA,0,0,0,0,0,0,0,0,0,86.3,13.55,638.8,232.1,28.83,9.87,0.589,0,32.6,10.61,20.06,6.42,191.4,68.46,1.389,6.575
"2019-07-08",NA,0,0,NA,0,0,0,0,0,0,0,0,0,96.6,50.62,740.6,190.4,30.66,8.48,0.481,0,25.96,15.18,18.91,13.1,215.4,72.24,0.929,4.175
"2019-07-09",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.9,40.51,623.2,226.3,28.23,9.99,0.598,0,28.44,14.1,18.74,11.75,249.3,61.75,0.636,4.25
"2019-07-10",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,35.26,621.2,226.9,26.8,9.61,0.572,0,30.29,9.44,18.32,9,342,22.47,0.729,5.525
"2019-07-11",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,59.33,634.1,227.2,28.12,9.88,0.586,0.254,28.2,13.54,20.1,10.74,157,73.46,1.107,4.7
"2019-07-12",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,27.58,622.2,230.7,26.2,9.53,0.578,0,29.95,14.17,20.08,12.47,230.6,79.65,1.559,7.775
"2019-07-13",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99,54.41,807,236.1,31.27,9.67,0.569,0,26.37,15.09,19.14,12.88,167.5,68.12,1.055,4.475
"2019-07-14",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,54.94,748.2,204.7,28.43,8.66,0.518,0,26.58,12.37,18.91,11.35,358.4,37.88,0.995,5.675
"2019-07-15",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,50.23,625.7,223.9,27.21,9.41,0.561,0,27.38,13.79,19.64,13.16,353.1,35.24,1.356,6.65
"2019-07-16",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,54.82,643.1,226.7,28.23,9.73,0.578,0,27.22,13.61,19.58,12.06,358,36.3,1.18,6.65
"2019-07-17",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,27.14,634.6,228.2,25.99,8.93,0.527,0,30.51,15.57,20.79,14.48,342.6,28.28,1.412,6.35
"2019-07-18",NA,0,0,NA,0,0,0,0,0,0,0,0,0,82.6,15.37,662.9,242.2,28.53,10,0.598,0,31.64,13.91,20.14,10.8,335.9,34.72,0.837,4.025
"2019-07-19",NA,0,0,NA,0,0,0,0,0,0,0,0,0,96.8,9.64,658.4,238.1,27.41,9.46,0.547,0,34.84,12.92,20.53,9.99,289.5,52.66,0.987,6.5
"2019-07-20",NA,0,0,NA,0,0,0,0,0,0,0,0,0,94.4,43.22,840,210.1,34.22,9.28,0.542,0,23.23,16.24,19.19,16.23,177.3,44.85,2.504,7.175
"2019-07-21",NA,0,0,NA,0,0,0,0,0,0,0,0,0,94.8,38.54,740.6,251,31.18,10.91,0.66,0,21.49,9.02,15.15,6.959,182.7,40.93,1.682,6.575
"2019-07-22",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.5,33.9,680,249.3,29.04,10.35,0.622,0,24.54,6.662,16.69,4.665,349.8,31.17,2.26,9.35
"2019-07-23",NA,0,0,NA,0,0,0,0,0,0,0,0,0,61.74,22.94,696.1,252.4,29.14,10.09,0.603,0,28.39,13.75,20.38,12.32,346.4,30.66,2.104,6.275
"2019-07-24",NA,0,0,NA,0,0,0,0,0,0,0,0,0,75.57,11.57,629.3,226.8,23.86,8.42,0.509,0,31.7,13.8,20.09,11.04,314.9,95.2,1.865,6.8
"2019-07-25",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.8,37.93,649.5,234.7,26.7,9.29,0.555,0,26.42,9.64,18.51,9.03,347.7,40.83,1.409,6.8
"2019-07-26",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,63.28,833,217.5,29.85,8.68,0.519,0,25.99,15.04,19.89,13.1,167.8,41.63,0.865,4.7
"2019-07-27",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.1,49.79,863,242.2,32.19,10.33,0.614,0,25.54,13.65,18.76,11.69,40.57,26.6,0.894,5.6
"2019-07-28",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,44.11,663.7,243.6,28.63,10.19,0.616,0,27.03,11.22,17.85,9.38,350.4,34.12,1.227,6.275
"2019-07-29",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,51.33,801,246.9,30.87,10.07,0.623,0,26.68,11.04,18.29,9.5,355,32.83,1.185,5.525
"2019-07-30",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,44.13,668.2,244,27.52,9.73,0.595,0,28.55,11.47,19.24,9.91,353.6,27.9,1.582,7.7
"2019-07-31",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.1,55.34,641.4,233.4,25.08,8.9,0.541,0,27.17,13.54,20.02,10.15,174.2,50.4,1.492,6.875
"2019-08-01",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99,63.96,785.6,207.8,27.62,8.23,0.484,0,26.1,16.43,19.91,14.27,170.4,46.12,1.286,5.525
"2019-08-02",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,51.64,782.9,236.4,31.98,10.14,0.615,0,27.17,14.12,20.89,12.97,7.214,30.19,1.628,7.1
"2019-08-03",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.6,30.52,679.4,247.2,29.34,10.35,0.629,0,32.63,18.54,23.89,18.11,344.5,74.78,1.789,5.75
"2019-08-04",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.3,49.18,803,240.6,28.43,9.6,0.575,0,29.68,18.68,22.66,18.49,327.5,84.7,1.305,4.775
"2019-08-05",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,50.08,684,220.1,25.48,8.47,0.482,0,30.69,18.27,22.38,16.56,138.9,81.2,0.924,4.25
"2019-08-06",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,72.59,734,136.9,21.93,5.43,0.317,0,25.72,18.23,22.03,17.85,145.4,52.17,1.465,5.3
"2019-08-07",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.7,53.73,642.9,231.9,25.99,9.23,0.561,0,29.29,16.55,23.07,15.2,4.794,33.15,1.428,5.6
"2019-08-08",NA,0,0,NA,0,0,0,0,0,0,0,0,0,74.33,44.55,770.5,212.5,26.91,8.22,0.475,0,25.84,19.98,23.08,19.83,151,79.11,2.156,6.95
"2019-08-09",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,70.12,215.2,48.61,10.46,2.613,0.155,1.27,20.78,16.28,17.75,16.58,192.2,34.09,1.137,4.775
"2019-08-10",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,62.34,926,148.2,32.8,6.484,0.362,0,24,15.22,18.75,14.77,9.69,45.78,1.159,5.825
"2019-08-11",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.8,36.28,659.1,238.5,26.4,9.08,0.555,0,31.01,15.29,21.91,14.92,343.3,26.5,1.813,8.45
"2019-08-12",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.8,62.69,814,236.9,29.95,9.55,0.573,0,26.48,16.86,20.9,15.32,163.5,37.84,1.537,5.825
"2019-08-13",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.8,73.14,618.4,90.7,22.14,4.59,0.284,1.524,22.98,16.54,19.12,16.58,137.1,76.61,1,4.775
"2019-08-14",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.8,52.43,842,236.3,31.68,10.08,0.632,0,28.71,16.06,21.81,14.11,53.08,84.5,1.172,4.775
"2019-08-15",NA,0,0,NA,0,0,0,0,0,0,0,0,0,93.8,48.55,929,276.7,39.5,12.55,0.771,0,25.66,13.23,19.48,12.23,157.3,77.69,1.232,5.075
"2019-08-16",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.8,34.18,757.3,279.6,34.42,12.28,0.761,0,31.2,12.63,20.22,10.97,339.3,34.2,1.297,6.05
"2019-08-17",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.6,62.86,1000,188.6,38.58,8.57,0.509,1.016,25.28,16.22,20.34,15.51,159.4,41.57,1.736,6.2
"2019-08-18",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.7,60.29,1024,185.9,40.71,8.88,0.523,0.254,25.06,16.04,19.68,15.8,352.4,67.61,1.309,6.2
